id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID000436,13.0176567,77.5314417,"Dr Rajkumar Puniya Bhoomi Road, Sri Annamma Devi Circle, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",FKN00GL0428,CAR,NULL,"[""NO PARKING""]",[113],2023-11-30 08:05:46+00,NULL,2023-11-30 20:31:22.06507+00,FKDEV00087,FKUSR00087,6,Rajajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0428,MAXI-CAB,approved,2023-11-30 22:14:06.971+00
FKID000437,12.964963,77.5385991,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL0429,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:52:46+00,NULL,2023-11-30 00:56:54.241435+00,FKDEV00165,FKUSR00165,30,Vijayanagara,TRUE,"BTP016 - 5th Main Road, RPC Layout",NULL,NULL,FKN00GL0429,SCOOTER,approved,2023-11-30 22:14:08.877+00
FKID000438,12.9728096,77.5789909,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0430,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-22 22:32:46+00,NULL,2024-03-22 22:47:34.722977+00,FKDEV00020,FKUSR00020,3,Upparpet,TRUE,BTP044 - Sagar Theatre Junction,NULL,2024-04-09 19:58:04.606345+00,NULL,NULL,NULL,NULL
FKID000439,12.9888858,77.5923625,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0431,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:48:46+00,NULL,2023-11-30 00:56:46.142635+00,FKDEV00164,FKUSR00164,2,Cubbon Park,TRUE,BTP034 - LRDE Junction,NULL,NULL,FKN00GL0431,CAR,approved,2023-11-30 22:14:24.71+00
FKID000440,13.0121917,77.5522376,"Da Ra Bendre Road, Renaissance Temple Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",FKN00GL0432,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:22:46+00,NULL,2023-11-30 05:30:12.179421+00,FKDEV00166,FKUSR00166,6,Rajajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0432,CAR,approved,2023-11-30 22:14:28.888+00
FKID000441,12.9886238,77.5921527,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0433,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:48:46+00,NULL,2023-11-30 00:56:18.053527+00,FKDEV00164,FKUSR00164,2,Cubbon Park,TRUE,BTP034 - LRDE Junction,NULL,NULL,FKN00GL0433,CAR,approved,2023-11-30 22:14:42.425+00
FKID000442,13.0117977,77.5515279,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",FKN00GL0434,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:20:46+00,NULL,2023-11-30 05:30:09.537792+00,FKDEV00166,FKUSR00166,6,Rajajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0434,CAR,approved,2023-11-30 22:15:02.195+00
FKID000443,12.9387816,77.6967657,"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0435,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:34:46+00,NULL,2023-11-30 00:55:12.524661+00,FKDEV00167,FKUSR00167,13,HAL Old Airport,TRUE,No Junction,NULL,NULL,FKN00GL0435,PASSENGER AUTO,approved,2023-11-30 22:15:06.488+00
FKID000444,12.9888653,77.5924218,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0436,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:51:46+00,NULL,2023-11-30 00:54:14.506427+00,FKDEV00164,FKUSR00164,2,Cubbon Park,TRUE,BTP034 - LRDE Junction,NULL,NULL,FKN00GL0436,CAR,approved,2023-11-30 22:15:20.97+00
FKID000445,13.0015373,77.5713151,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0437,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:43:46+00,NULL,2023-11-30 00:54:32.358472+00,FKDEV00082,FKUSR00082,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0437,PASSENGER AUTO,approved,2023-11-30 22:15:14.491+00
FKID000446,12.952523,77.6998236,,FKN00GL0438,TEMPO,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-15 00:12:46+00,NULL,2024-03-15 00:13:54.050487+00,FKDEV00168,FKUSR00168,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 19:04:46.129604+00,FKN00GL0438,TEMPO,approved,2024-04-14 01:32:17.947+00
FKID000447,12.9746282,77.5770576,"Kempegowda Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0439,CAR,NULL,"[""NO PARKING""]",[113],2024-03-15 00:05:46+00,NULL,2024-03-15 00:13:05.307419+00,FKDEV00169,FKUSR00169,3,Upparpet,TRUE,BTP044 - Sagar Theatre Junction,NULL,2024-04-01 19:04:46.105412+00,FKN00GL0439,CAR,approved,2024-04-15 00:41:59.316+00
FKID000448,12.9746282,77.5770576,"Kempegowda Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0440,SCOOTER,NULL,"[""NO PARKING""]",[113],2024-03-15 00:04:46+00,NULL,2024-03-15 00:12:48.423248+00,FKDEV00169,FKUSR00169,3,Upparpet,TRUE,BTP044 - Sagar Theatre Junction,NULL,2024-04-01 19:04:46.102901+00,FKN00GL0440,SCOOTER,approved,2024-04-15 00:42:11.969+00
FKID000449,12.9995636,77.5713143,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0441,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2023-11-30 00:37:46+00,NULL,2023-11-30 00:54:30.390526+00,FKDEV00082,FKUSR00082,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0441,PASSENGER AUTO,approved,2023-11-30 22:15:36.409+00
FKID000450,13.0233536,77.5848617,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",FKN00GL0442,CAR,NULL,"[""NO PARKING""]",[113],2023-11-30 04:34:46+00,NULL,2023-11-30 09:07:19.562379+00,FKDEV00084,FKUSR00084,21,R.T. Nagar,TRUE,No Junction,NULL,NULL,FKN00GL0442,CAR,approved,2023-11-30 22:16:16.398+00
FKID000451,13.0069492,77.5712003,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0443,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:35:46+00,NULL,2023-11-30 00:54:28.668858+00,FKDEV00067,FKUSR00067,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0443,SCOOTER,approved,2023-11-30 22:16:36.318+00
FKID000452,13.007106,77.5711885,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0444,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:32:46+00,NULL,2023-11-30 00:53:33.070889+00,FKDEV00067,FKUSR00067,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0444,CAR,approved,2023-11-30 22:16:40.678+00
FKID000453,13.0070419,77.5711942,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0445,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:32:46+00,NULL,2023-11-30 00:53:33.758381+00,FKDEV00067,FKUSR00067,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0445,CAR,approved,2023-11-30 22:16:39.556+00
FKID000454,13.0634303,77.5911273,"20th Main Road, RMS Layout, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL0446,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 07:13:46+00,NULL,2023-11-30 07:22:36.874612+00,FKDEV00170,FKUSR00170,NULL,Kodigehalli,TRUE,No Junction,NULL,NULL,FKN00GL0446,CAR,approved,2023-11-30 22:18:09.784+00
FKID000455,12.9812585,77.6092369,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0447,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-19 02:59:46+00,NULL,2023-11-19 03:10:15.223159+00,FKDEV00116,FKUSR00117,16,Shivajinagar,TRUE,BTP051 - Safina Plaza Junction,NULL,NULL,FKN00GL0447,CAR,approved,2023-11-19 22:15:10.19+00
FKID000456,12.9523367,77.5906716,"KH Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL0448,MAXI-CAB,NULL,"[""NO PARKING""]",[113],2023-11-19 02:53:46+00,NULL,2023-11-19 03:10:20.952553+00,FKDEV00171,FKUSR00171,32,Wilson Garden,TRUE,BTP121 - KH Circle,NULL,NULL,FKN00GL0448,MAXI-CAB,approved,2023-11-19 22:15:01.794+00
FKID000457,12.9808618,77.6100728,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0449,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-19 03:38:46+00,NULL,2023-11-19 03:41:15.107324+00,FKDEV00116,FKUSR00117,16,Shivajinagar,TRUE,BTP051 - Safina Plaza Junction,NULL,NULL,FKN00GL0449,PASSENGER AUTO,approved,2023-11-20 23:04:08.873+00
FKID000458,12.9743402,77.5467146,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0450,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-30 00:33:46+00,NULL,2023-11-30 00:50:46.956861+00,FKDEV00162,FKUSR00162,30,Vijayanagara,TRUE,BTP069 - MC Circle,NULL,NULL,FKN00GL0450,SCOOTER,approved,2023-11-30 22:19:11.255+00
FKID000459,12.9743498,77.5467151,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0451,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-30 00:33:46+00,NULL,2023-11-30 00:50:43.122782+00,FKDEV00162,FKUSR00162,30,Vijayanagara,TRUE,BTP069 - MC Circle,NULL,NULL,FKN00GL0451,SCOOTER,rejected,2023-11-30 22:19:23.721+00
FKID000460,12.9744251,77.546673,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0452,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-30 00:37:46+00,NULL,2023-11-30 00:50:56.476932+00,FKDEV00162,FKUSR00162,30,Vijayanagara,TRUE,BTP069 - MC Circle,NULL,NULL,FKN00GL0452,MOTOR CYCLE,approved,2023-11-30 22:19:43.074+00
FKID000461,12.9743818,77.5466701,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0453,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-30 00:34:46+00,NULL,2023-11-30 00:50:54.247956+00,FKDEV00162,FKUSR00162,30,Vijayanagara,TRUE,BTP069 - MC Circle,NULL,NULL,FKN00GL0453,SCOOTER,rejected,2023-11-30 22:19:36.264+00
FKID000462,13.0639114,77.5897623,"20th Main Road, Govianu Jodidhar Atlantis, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL0454,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-30 07:10:46+00,NULL,2023-11-30 07:17:13.139677+00,FKDEV00170,FKUSR00170,NULL,Kodigehalli,TRUE,No Junction,NULL,NULL,FKN00GL0454,SCOOTER,approved,2023-11-30 22:20:11.389+00
FKID000463,12.9777336,77.575389,"2nd Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0455,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-30 07:04:46+00,NULL,2023-11-30 07:10:35.618837+00,FKDEV00172,FKUSR00172,3,Upparpet,TRUE,BTP045 - Danvanthri Road Junction,NULL,NULL,FKN00GL0455,SCOOTER,approved,2023-11-30 22:22:37.151+00
FKID000464,12.9778367,77.5753667,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0456,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-30 07:04:46+00,NULL,2023-11-30 07:10:37.243985+00,FKDEV00172,FKUSR00172,3,Upparpet,TRUE,BTP045 - Danvanthri Road Junction,NULL,NULL,FKN00GL0456,MOTOR CYCLE,approved,2023-11-30 22:22:57.418+00
FKID000465,12.9734171,77.5508844,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0457,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-30 05:27:46+00,NULL,2023-11-30 05:29:02.365005+00,FKDEV00173,FKUSR00173,29,Magadi Road,TRUE,"BTP070 - Cholurpalya Junction, Magadi Road",NULL,NULL,FKN00GL0457,MOTOR CYCLE,approved,2023-11-30 22:22:54.838+00
FKID000466,13.0044349,77.7159363,"Kodigehalli Main Road, Sri Gayatri Layout, Ayyappa Nagar, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0458,MOTOR CYCLE,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 06:47:46+00,NULL,2023-11-30 07:04:44.107562+00,FKDEV00174,FKUSR00174,15,K.R. Pura,TRUE,No Junction,NULL,NULL,FKN00GL0458,MOTOR CYCLE,approved,2023-11-30 22:24:07.42+00
FKID000467,12.9266373,77.6089569,"Thavarekere Main Road, Chikka Adugodi New Extension, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL0459,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 01:13:46+00,NULL,2023-11-30 07:44:25.241627+00,FKDEV00092,FKUSR00092,31,Mico Layout,TRUE,No Junction,NULL,NULL,FKN00GL0459,CAR,approved,2023-11-30 22:24:43.231+00
FKID000468,12.9269639,77.6090944,"Thavarekere Main Road, Krishna Murthy Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL0460,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 01:14:46+00,NULL,2023-11-30 07:44:25.744257+00,FKDEV00092,FKUSR00092,9,Madiwala,TRUE,No Junction,NULL,NULL,FKN00GL0460,CAR,approved,2023-11-30 22:24:44.891+00
FKID000469,12.9447284,77.6026989,"Bannerghatta Main Road, Mythreyi Naimisha, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",FKN00GL0461,LGV,NULL,"[""NO PARKING""]",[113],2023-11-30 06:52:46+00,NULL,2023-11-30 07:03:56.104603+00,FKDEV00119,FKUSR00120,5,Adugodi,TRUE,BTP134 - Mico Bande,NULL,NULL,FKN00GL0461,LGV,approved,2023-11-30 22:24:58.307+00
FKID000470,12.9266278,77.6089775,"Thavarekere Main Road, Chikka Adugodi New Extension, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL0462,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2023-11-30 01:12:46+00,NULL,2023-11-30 07:44:24.230344+00,FKDEV00092,FKUSR00092,31,Mico Layout,TRUE,No Junction,NULL,NULL,FKN00GL0462,CAR,approved,2023-11-30 22:24:54.348+00
FKID000471,12.9788558,77.5750136,"SK Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0463,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2023-11-30 04:49:46+00,NULL,2023-11-30 06:27:19.570584+00,FKDEV00175,FKUSR00175,3,Upparpet,TRUE,BTP057 - Anand Rao Junction,NULL,NULL,FKN00GL0463,PASSENGER AUTO,approved,2023-11-30 22:24:52.088+00
FKID000472,12.9800944,77.6098434,"Kamaraj Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0464,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-19 03:32:46+00,NULL,2023-11-19 03:52:24.607137+00,FKDEV00116,FKUSR00117,16,Shivajinagar,TRUE,BTP051 - Safina Plaza Junction,NULL,NULL,FKN00GL0464,CAR,approved,2023-11-20 22:33:13.747+00
FKID000473,12.9784848,77.7103815,"Industrial Park Road, Regent Gateway, Visveshwaraiah Industrial Estate, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0465,VAN,NULL,"[""PARKING ON FOOTPATH"",""WRONG PARKING""]","[105,112]",2023-11-30 01:06:46+00,NULL,2023-11-30 07:34:38.051081+00,FKDEV00176,FKUSR00176,84,Mahadevapura,TRUE,No Junction,NULL,NULL,FKN00GL0465,VAN,approved,2023-11-30 22:25:56.25+00
FKID000474,12.987792,77.5374777,"80 Feet Road, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0466,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-30 06:55:46+00,NULL,2023-11-30 07:00:14.579448+00,FKDEV00006,FKUSR00006,33,Kamakshipalya,TRUE,BTP208 - Havanur Circle,NULL,NULL,FKN00GL0466,SCOOTER,approved,2023-11-30 22:26:40.869+00
FKID000475,12.9734223,77.550877,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0467,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-30 05:26:46+00,NULL,2023-11-30 05:27:30.103334+00,FKDEV00173,FKUSR00173,29,Magadi Road,TRUE,"BTP070 - Cholurpalya Junction, Magadi Road",NULL,NULL,FKN00GL0467,MOTOR CYCLE,rejected,2023-11-30 22:27:13.347+00
FKID000476,12.9119426,77.6516074,"17th Cross Road, Parangipalya, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0468,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-30 05:27:46+00,NULL,2023-11-30 05:28:27.212924+00,FKDEV00019,FKUSR00019,45,HSR Layout,TRUE,No Junction,NULL,NULL,FKN00GL0468,MOTOR CYCLE,approved,2023-11-30 22:27:02.382+00
FKID000477,12.9783324,77.6288351,"Chinmaya Mission Hospital Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0469,MOTOR CYCLE,NULL,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2023-11-30 05:21:46+00,NULL,2023-11-30 05:28:15.926961+00,FKDEV00177,FKUSR00177,4,Jeevanbheemanagar,TRUE,No Junction,NULL,NULL,FKN00GL0469,MOTOR CYCLE,approved,2023-11-30 22:27:32.24+00
FKID000478,12.9843821,77.549211,"20th Main Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0470,OTHERS,NULL,"[""NO PARKING"",""PARKING IN A MAIN ROAD""]","[113,107]",2023-11-30 06:49:46+00,NULL,2023-11-30 06:56:02.708618+00,FKDEV00178,FKUSR00178,29,Magadi Road,TRUE,"BTP024 - NPS, Vijayanagar",NULL,NULL,FKN00GL0470,OTHERS,approved,2023-11-30 22:28:22.743+00
FKID000479,12.9842514,77.5488863,"Pramukh Swami Maharaj Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0471,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-30 06:49:46+00,NULL,2023-11-30 06:56:05.043926+00,FKDEV00178,FKUSR00178,29,Magadi Road,TRUE,"BTP024 - NPS, Vijayanagar",NULL,NULL,FKN00GL0471,SCOOTER,approved,2023-11-30 22:28:15.513+00
FKID000480,12.9843821,77.549211,"20th Main Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0472,OTHERS,NULL,"[""NO PARKING""]",[113],2023-11-30 06:48:46+00,NULL,2023-11-30 06:56:01.619377+00,FKDEV00178,FKUSR00178,29,Magadi Road,TRUE,"BTP024 - NPS, Vijayanagar",NULL,NULL,FKN00GL0472,OTHERS,approved,2023-11-30 22:28:23.551+00
FKID000481,12.9842514,77.5488863,"Pramukh Swami Maharaj Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0473,GOODS AUTO,NULL,"[""NO PARKING""]",[113],2023-11-30 06:49:46+00,NULL,2023-11-30 06:56:03.707854+00,FKDEV00178,FKUSR00178,29,Magadi Road,TRUE,"BTP024 - NPS, Vijayanagar",NULL,NULL,FKN00GL0473,GOODS AUTO,approved,2023-11-30 22:28:31.819+00
FKID000482,13.0055936,77.5689438,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0474,CAR,NULL,"[""NO PARKING""]",[113],2023-11-30 06:49:46+00,NULL,2023-11-30 06:52:07.005381+00,FKDEV00060,FKUSR00060,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0474,CAR,approved,2023-11-30 22:29:23.776+00
FKID000483,13.0055416,77.5685354,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0475,JEEP,NULL,"[""NO PARKING""]",[113],2023-11-30 06:50:46+00,NULL,2023-11-30 06:53:05.124629+00,FKDEV00060,FKUSR00060,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0475,JEEP,approved,2023-11-30 22:29:19.845+00
FKID000484,12.9727746,77.5789866,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0476,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-22 22:32:46+00,NULL,2024-03-22 22:45:27.102555+00,FKDEV00020,FKUSR00020,3,Upparpet,TRUE,BTP044 - Sagar Theatre Junction,NULL,2024-04-09 19:54:55.059867+00,NULL,NULL,NULL,NULL
FKID000485,12.9734197,77.5507688,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0477,MOTOR CYCLE,NULL,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2023-11-30 05:24:46+00,NULL,2023-11-30 05:26:17.019824+00,FKDEV00173,FKUSR00173,29,Magadi Road,TRUE,"BTP070 - Cholurpalya Junction, Magadi Road",NULL,NULL,FKN00GL0477,MOTOR CYCLE,approved,2023-11-30 22:30:15.752+00
FKID000486,12.9734197,77.5507688,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0478,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-30 05:24:46+00,NULL,2023-11-30 05:26:17.758367+00,FKDEV00173,FKUSR00173,29,Magadi Road,TRUE,"BTP070 - Cholurpalya Junction, Magadi Road",NULL,NULL,FKN00GL0478,SCOOTER,approved,2023-11-30 22:30:37.527+00
FKID000487,12.9110176,77.4800517,"1st Cross Road, Police Quarters, Stage 1, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",FKN00GL0479,CAR,NULL,"[""NO PARKING""]",[113],2024-03-15 00:06:46+00,NULL,2024-03-15 00:14:56.638306+00,FKDEV00179,FKUSR00179,42,Kengeri,TRUE,No Junction,NULL,2024-04-01 19:06:47.111763+00,FKN00GL0479,CAR,approved,2024-04-15 00:44:19.772+00
FKID000488,12.982962,77.6107646,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0480,SCOOTER,NULL,"[""NO PARKING"",""DEFECTIVE NUMBER PLATE""]","[113,116]",2023-11-30 06:44:46+00,NULL,2023-11-30 06:46:21.608017+00,FKDEV00180,FKUSR00180,16,Shivajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0480,SCOOTER,approved,2023-11-30 22:32:49.078+00
FKID000489,12.9789709,77.5803989,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0481,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 00:00:46+00,NULL,2023-11-30 05:39:03.180198+00,FKDEV00181,FKUSR00181,3,Upparpet,TRUE,BTP058 - Subbanna Junction,NULL,NULL,FKN00GL0481,CAR,approved,2023-11-30 22:32:43.462+00
FKID000490,12.982962,77.6107646,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0482,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-30 06:44:46+00,NULL,2023-11-30 06:46:20.347599+00,FKDEV00180,FKUSR00180,16,Shivajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0482,MOTOR CYCLE,approved,2023-11-30 22:32:53.41+00
FKID000491,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",FKN00GL0483,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-30 06:30:46+00,NULL,2023-11-30 06:44:36.820407+00,FKDEV00182,FKUSR00182,45,HSR Layout,TRUE,No Junction,NULL,NULL,FKN00GL0483,MOTOR CYCLE,approved,2023-11-30 22:33:36.705+00
FKID000492,12.912209,77.6380139,"14th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0484,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-30 06:34:46+00,NULL,2023-11-30 06:44:39.707771+00,FKDEV00182,FKUSR00182,45,HSR Layout,TRUE,No Junction,NULL,NULL,FKN00GL0484,MOTOR CYCLE,approved,2023-11-30 22:33:30.94+00
FKID000493,12.9170516,77.5000243,"Global City Tech Park Road, Mylasandra Village, Mylasandara, Bengaluru, Karnataka. Pin-560059 (India)",FKN00GL0485,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-30 05:19:46+00,NULL,2023-11-30 05:24:26.012516+00,FKDEV00154,FKUSR00154,42,Kengeri,TRUE,No Junction,NULL,NULL,FKN00GL0485,SCOOTER,approved,2023-11-30 22:34:01.879+00
